ID;X;Y;CATEGORY;NAME;WWW
8406;938396;6321194;FOD;E neukauf Speyer;http://static.edeka.de/media/handzettel/SUEDWEST/NK_25/index.html
8407;907407;6325611;FOD;Tchibo im Supermarkt Globus SB-Warenhaus GmbH & Co.;
8408;929921;6375617;FOD;dm-drogerie markt Worms;
8409;929746;6374761;FOD;Worms;
8410;857372;6342711;FOD;Kaiserslautern;
8412;942227;6350227;FOD;CAP Markt Mannheim;
8413;943762;6346991;FOD;dm-drogerie markt Mannheim;
8414;945805;6356725;FOD;Tchibo im Supermarkt EDEKA aktiv markt Hey;
8415;952515;6357701;FOD;Hussel;
8416;952556;6358851;FOD;Tchibo im Supermarkt FODmärkte Knupfer;
8417;955888;6360453;FOD;Tchibo im Supermarkt Rewe 40 0169 Südwest;
8418;949811;6311242;FOD;Getränke Stadler, Inh. Peter Stadler (Zentrale);
8419;948268;6304017;FOD;Globus Waghäusel;
8420;948382;6327598;FOD;Tchibo im Supermarkt Rewe 40 0067 Südwest;
8421;979024;6335474;FOD;dm-drogerie markt Neckargemünd;
8422;960114;6320174;FOD;Tchibo im Supermarkt F+K SBK-Markt Walldorf;
8423;962184;6327298;FOD;REWE;
8424;984280;6335527;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA neukauf Arlt;
8425;971553;6310006;FOD;PENNY;
8426;1023051;6231542;FOD;PENNY;
8427;1018204;6229290;FOD;PENNY;
8428;1029240;6227338;FOD;REWE;
8429;1026770;6235668;FOD;PENNY;
8430;1018391;6235550;FOD;dm-drogerie markt Stuttgart;
8431;1013325;6236434;FOD;REWE;
8432;1011629;6222316;FOD;Tchibo im Supermarkt EDEKA neukauf 47-022;
8433;1023182;6218852;FOD;E neukauf Plieningen;http://static.edeka.de/media/handzettel/SUEDWEST/NK_15A/index.html
8434;1019534;6211591;FOD;CAP Markt Leinfelden;
8435;1027374;6213985;FOD;Tchibo im Supermarkt Rewe Markt 65 5699 Südwest;
8436;1021398;6244422;FOD;REWE;
8437;1023465;6244435;FOD;Tchibo im Supermarkt Rewe 40 0209 Südwest;
8438;1007916;6234174;FOD;Quintessenz Natur & Mensch;http://www.bioladen-gerlingen.de
8439;999022;6214550;FOD;Böblingen - Hulb;
8440;1001751;6215050;FOD;REWE;
8441;994175;6210545;FOD;Tchibo im Supermarkt Verbrauchergenossenschaft Calw eG;
8442;988667;6204178;FOD;Tchibo im Supermarkt CAP der FODpunkt;
8443;995806;6235597;FOD;Getränkemarkt Mägerle;
8444;1021425;6249672;FOD;BACK-FACTORY Ludwigsburg am Bahnhofsvorplatz;
8445;1023039;6255691;FOD;REWE;
8446;1033468;6267598;FOD;E aktiv markt Brenner;http://static.edeka.de/media/handzettel/SUEDWEST/NK_15A/index.html
8447;1007476;6190600;FOD;Treff 3000 Tübingen;http://static.edeka.de/media/handzettel/SUEDWEST/Treff_3000_Balingen/index.html
8448;1023583;6193240;FOD;E aktiv markt Krauter;http://static.edeka.de/media/handzettel/SUEDWEST/NK_14/index.html
8449;960725;6161467;FOD;E neukauf Sulz;http://static.edeka.de/media/handzettel/SUEDWEST/NK_14/index.html
8450;937757;6177706;FOD;REWE;
8451;968794;6148020;FOD;PENNY;
8453;1012977;6129996;FOD;E aktiv markt Köhnlein;http://static.edeka.de/media/handzettel/SUEDWEST/NK_14/index.html
8454;1024596;6140376;FOD;E aktiv markt Schmid;http://static.edeka.de/media/handzettel/SUEDWEST/NK_14/index.html
8455;1045658;6181659;FOD;E neukauf Bad Urach;http://static.edeka.de/media/handzettel/SUEDWEST/NK_14/index.html
8456;1025311;6181396;FOD;Tchibo im Supermarkt Rewe 40 0040 Südwest;
8457;1026190;6181230;FOD;EDEKA Möck;http://static.edeka.de/media/handzettel/SUEDWEST/NK_14/index.html
8458;1065783;6218554;FOD;dm-drogerie markt Uhingen;
8459;1147445;6226429;FOD;E aktiv markt Göres;http://static.edeka.de/media/handzettel/SUEDWEST/NK_15B/index.html
8460;1107269;6238103;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Hudelmaier;
8461;1067549;6233038;FOD;PENNY;
8462;1031023;6215003;FOD;Tchibo im Supermarkt EDEKA aktiv markt Fleck;
8463;1024968;6291952;FOD;dm-drogerie markt Heilbronn;
8464;1035239;6293227;FOD;Tchibo im Supermarkt EDEKA neukauf 1736-7;
8465;1016435;6280453;FOD;REWE;
8466;1086442;6267409;FOD;REWE;
8467;1065791;6303125;FOD;GEFAKO Abholmarkt;
8468;1076291;6316372;FOD;Tchibo im Supermarkt EDEKA neukauf;
8469;1047637;6340783;FOD;Tchibo im Supermarkt EDEKA neukauf Tischer;
8470;1044497;6335640;FOD;Tchibo im Supermarkt Rewe 65 5868 Kleudgen ohg;
8471;998802;6331141;FOD;E neukauf Schwarzach;http://static.edeka.de/media/handzettel/SUEDWEST/NK_25/index.html
8472;986591;6310622;FOD;Tchibo im Supermarkt Rewe 65 5792;
8473;990290;6290572;FOD;Tchibo im Supermarkt EDEKA aktiv markt Sommer;
8474;960073;6261058;FOD;Seiter Getränke Inh. Stephan Meier (Zentrale);
8475;956912;6211529;FOD;Gerhard Kern Getränkegroßhandel (Zentrale);
8476;984163;6260359;FOD;E aktiv markt Golly &Schelske;http://static.edeka.de/media/handzettel/SUEDWEST/NK_15A/index.html
8477;983156;6259549;FOD;Tchibo im Supermarkt Rewe 40 0233 Südwest;
8478;934407;6268789;FOD;REWE;
8479;935220;6268537;FOD;Tchibo im Supermarkt Scheck-in Einkaufscenter GmbH;
8480;926935;6267943;FOD;PENNY;
8481;942459;6268098;FOD;GEFAKO-Shop Sauder;
8482;941344;6266855;FOD;Treff 3000 Durlach;http://static.edeka.de/media/handzettel/SUEDWEST/Treff_3000_Offenburg/index.html
8483;945360;6268760;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA aktiv markt Rothfuss;
8484;945281;6254364;FOD;E aktiv markt Piston;http://static.edeka.de/media/handzettel/SUEDWEST/NK_16/index.html
8485;912622;6245374;FOD;REWE;
8486;918664;6224420;FOD;EDEKA Fitterer;http://static.edeka.de/media/handzettel/SUEDWEST/NK_11/index.html
8487;924090;6233998;FOD;E aktiv markt Huck;http://static.edeka.de/media/handzettel/SUEDWEST/NK_16/index.html
8488;929634;6213128;FOD;GEFAKO Markt Merkel Forbach (Zentrale);
8489;953643;6287991;FOD;Marktkauf Bruchsal;http://static.edeka.de/media/handzettel/SUEDWEST/Marktkauf_H_Bruchsal/index.html
8490;917828;6270571;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA aktiv markt Dietz;
8491;908665;6304391;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA aktiv markt Isbrecht;
8492;893098;6276134;FOD;Tchibo im Supermarkt EDEKA aktiv markt Paul;
8493;882540;6166620;FOD;EDEKA Kohler;http://static.edeka.de/media/handzettel/SUEDWEST/EC_K/index.html
8494;904992;6216625;FOD;Tchibo im Supermarkt Scheck-in Einkaufscenter GmbH;
8495;895982;6204962;FOD;Tchibo im Supermarkt Scheck-in Einkaufscenter GmbH;
8496;872489;6155493;FOD;dm-drogerie markt Lahr;
8497;945527;6113765;FOD;Villingen - Schwenningen;
8498;923461;6107644;FOD;nah und gut Scherzinger;http://static.edeka.de/media/handzettel/SUEDWEST/NuG_Sued_A4/index.html
8499;944832;6089107;FOD;dm-drogerie markt Hüfingen;
8500;982809;6060132;FOD;SUPER BIOMARKT SUNNEWIRBEL;
8501;1020063;6043823;FOD;Ditsch Konstanz, Kanzleistraße;
8503;1019614;6045788;FOD;Tchibo im Supermarkt Rewe 40 0712 Südwest;
8504;981731;6098828;FOD;Tuttlingen;
8505;872846;6099124;FOD;dm-drogerie markt Freiburg im Breisgau;
8506;875051;6098097;FOD;Tchibo Filiale mit Kaffee Bar CENTRO OBERWIEHRE, EG;
8507;872858;6105419;FOD;Vita Naturmarkt;http://www.vita-naturmarkt.de
8508;844006;6104491;FOD;Tchibo im Supermarkt EDEKA neukauf 5062-3;
8509;858488;6081252;FOD;EDEKA Mutschler;http://static.edeka.de/media/handzettel/SUEDWEST/NK_12/index.html
8510;858488;6081252;FOD;Tchibo im Supermarkt EDEKA Mutschler;
8511;850448;6106616;FOD;Tchibo im Supermarkt EDEKA aktiv markt Zipfel-Kühl;
8512;870186;6121187;FOD;REWE;
8513;872986;6120249;FOD;dm-drogerie markt Emmendingen;
8514;857573;6137657;FOD;Treff 3000 Rheinhausen-Oberhausen;http://static.edeka.de/media/handzettel/SUEDWEST/Treff_3000_Offenburg/index.html
8515;857788;6138807;FOD;Tchibo im Supermarkt Rewe 65 5675 Ruf oHG;
8516;853331;6038040;FOD;Kaufland;
8517;851256;6038205;FOD;Treff 3000 Tumringen;http://static.edeka.de/media/handzettel/SUEDWEST/Treff_3000_Offenburg/index.html
8518;852036;6035392;FOD;PENNY;
8519;866438;6033488;FOD;Getränke Grether GmbH (Zentrale);
8521;873157;6051455;FOD;E aktiv markt Steinebrunner;http://static.edeka.de/media/handzettel/SUEDWEST/NK_12/index.html
8522;877726;6064091;FOD;REWE;
8523;912778;6037576;FOD;dm-drogerie markt Waldshut-Tiengen;
8524;926650;6069777;FOD;Schmidt´s Märkte;
8525;1286072;6123245;FOD;Müller & Höflinger;
8526;1282878;6123895;FOD;Müller & Höflinger;
8527;1282658;6125901;FOD;VollCorner BioMarkt;http://www.vollcorner.de
8528;1283166;6129060;FOD;REWE;
8529;1279093;6122660;FOD;Tchibo im Supermarkt Rewe 40 0756 Süd;
8530;1276862;6124166;FOD;Tchibo im Supermarkt Tengelmann 50200;
8531;1288298;6126765;FOD;REWE CITY;
8532;1274778;6132347;FOD;dm-drogerie markt München;
8533;1279024;6119037;FOD;Jacques' Wein-Depot;
8534;1279066;6118720;FOD;Tengelmann;
8535;1281357;6116496;FOD;Tchibo im Supermarkt Rewe 40 0752 Süd;
8536;1289257;6118412;FOD;dm-drogerie markt München;
8538;1289625;6121389;FOD;Filiale München Haidhausen;
8539;1297853;6113494;FOD;REWE CITY;
8540;1291904;6111319;FOD;dm-drogerie markt Unterhaching;
8541;1287512;6103728;FOD;Tchibo im Supermarkt Rewe 40 0535 Süd;
8542;1261708;6136021;FOD;Tchibo im Supermarkt Tengelmann 50517;
8544;1248968;6129739;FOD;Müller & Höflinger;
8545;1253648;6130621;FOD;REWE;
8546;1258494;6100510;FOD;Tchibo im Supermarkt Rewe 40 0523 Süd;
8547;1263562;6092814;FOD;Tchibo im Supermarkt EDEKA Heinz;
8548;1265746;6058817;FOD;Tchibo im Supermarkt REWE Markt GmbH;
8549;1245478;6046503;FOD;Tchibo Filiale;
8550;1326885;6080950;FOD;Tchibo im Supermarkt EDEKA Stepputtis;
8551;1352635;6077540;FOD;Tchibo im Supermarkt Rewe 65 5846 Lukas ohg;
8552;1355237;6036488;FOD;nah & gut Steigenberger;
8553;1371012;6092437;FOD;nah & gut Summerer;
8554;1388441;6045529;FOD;Markgrafen Getränkemärkte;
8555;1382941;6085919;FOD;nah & gut Summerer;
8556;1406380;6077764;FOD;Tchibo im Supermarkt Rewe 40 0459 Süd;
8557;1396753;6104867;FOD;nah & gut Mayer;
8558;1441276;6071177;FOD;Globus Freilassing;
8559;1446173;6039872;FOD;nah & gut Gollinger;
8561;1308926;6048655;FOD;EDEKA Hammerer;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufSued/index.html
8562;1316692;6065304;FOD;EDEKA Geissler;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufMurr/index.html
8563;1316348;6059148;FOD;Tchibo im Supermarkt Rewe 65 5732 Huber ohg;
8564;1336535;6218701;FOD;EDEKA Geiger;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufNord/index.html
8565;1354015;6211875;FOD;nah & gut Kolbeck;
8566;1340356;6237975;FOD;Tchibo im Supermarkt EDEKA Dillinger;
8567;1396989;6173333;FOD;PENNY;
8568;1417680;6166829;FOD;EDEKA;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufNord/index.html
8569;1417847;6166898;FOD;PENNY;
8570;1433504;6152622;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA aktiv markt Anzeneder;
8571;1363086;6145323;FOD;Tchibo im Supermarkt EDEKA aktiv markt Wimmer;
8572;1340260;6134184;FOD;EDEKA Eichner;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufSued/index.html
8573;1426662;6128822;FOD;Tchibo im Supermarkt Lechertshuber & Wimmer GmbH;
8575;1408945;6137283;FOD;PENNY;
8576;1400896;6143492;FOD;PENNY;
8577;1411169;6139966;FOD;Tchibo im Supermarkt Rewe 40 0476 Süd;
8578;1400880;6135160;FOD;EDEKA Lechertshuber & Wimmer;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufSued/index.html
8579;1261562;6227371;FOD;EDEKA Fanderl;http://static.edeka.de/media/handzettel/SUEDBAYERN/ECNord/index.html
8580;1276125;6143616;FOD;REWE CENTER;
8581;1304878;6168864;FOD;Markgrafen Getränkemärkte;
8582;1306161;6167003;FOD;dm-drogerie markt Freising;
8583;1305658;6166717;FOD;Tchibo Filiale mit Kaffee Bar;
8584;1309366;6175422;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA aktiv markt Westerfeld;
8585;1308512;6174795;FOD;Tchibo im Supermarkt Rewe Markt 40 0548 Süd;
8586;1323687;6148100;FOD;Tchibo im Supermarkt Rewe 40 0516 Süd;
8587;1330800;6107869;FOD;REWE;
8588;1320187;6132257;FOD;EDEKA Spitt;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufSued/index.html
8589;1310762;6116525;FOD;Tchibo im Supermarkt TENGELMANN 50532;
8590;1308432;6095307;FOD;EDEKA Kirsch;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufSued/index.html
8591;1295480;6141560;FOD;Tengelmann;
8592;1212652;6161771;FOD;Tengelmann;
8593;1212560;6161075;FOD;Tchibo Filiale mit Kaffee Bar CITY GALERIE, EG;
8594;1212238;6155537;FOD;EDEKA Weiss;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufNord/index.html
8595;1210537;6146986;FOD;Tengelmann;
8596;1210436;6148735;FOD;Tchibo im Supermarkt real SBW 83103;
8597;1206251;6162257;FOD;Marktkauf Stadtbergen;http://static.edeka.de/media/handzettel/SUEDBAYERN/Marktkauf/index.html
8598;1238752;6177526;FOD;Tchibo im Supermarkt Rewe 40 0803 Süd;
8599;1195951;6219085;FOD;VITALIA Biomarkt & Reformhaus;
8600;1196842;6220071;FOD;PENNY;
8601;1242083;6220426;FOD;E center;http://static.edeka.de/media/handzettel/SUEDBAYERN/ECNord/index.html
8602;1202356;6214747;FOD;EDEKA;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufNord/index.html
8603;1167083;6241985;FOD;EDEKA Nördlingen;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_SCHWABACH/index.html
8604;1209375;6068131;FOD;PENNY;
8605;1200301;6050018;FOD;Fristo Getränkemärkte;
8606;1146494;6055702;FOD;Jacques' Wein-Depot;
8607;1167340;6040071;FOD;nah & gut Megele;
8608;1145223;6063609;FOD;nah & gut Stumpf;
8610;1183996;6085345;FOD;Fristo Getränkemärkte;
8611;1131961;6097712;FOD;VOM FASS Memmingen;memmingen.vomfass.de
8612;1132591;6096996;FOD;REWE;
8613;1055302;6045269;FOD;Marktkauf Friedrichshafen;http://static.edeka.de/media/handzettel/SUEDWEST/Marktkauf_G_Friedrichshafen/index.html
8614;1067228;6063858;FOD;EDEKA;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufSued/index.html
8615;1102306;6059770;FOD;nah & gut Stampfer;
8616;1043107;6091964;FOD;PENNY;
8617;1088265;6116217;FOD;nah und gut Walke;http://static.edeka.de/media/handzettel/SUEDWEST/NuG_Sued_A4/index.html
8618;1100245;6084562;FOD;Tchibo im Supermarkt Rewe 40 0110 Südwest;
8619;1073485;6101732;FOD;REWE;
8620;1098495;6136864;FOD;dm-drogerie markt Laupheim;
8621;1027915;6087909;FOD;E neukauf Pfullendorf;http://static.edeka.de/media/handzettel/SUEDWEST/NK_13/index.html
8622;1019872;6061905;FOD;E neukauf Überlingen;http://static.edeka.de/media/handzettel/SUEDWEST/NK_12/index.html
8623;1045231;6052880;FOD;Weinkauff Getränkefachmarkt;
8624;1043697;6053756;FOD;E neukauf Sulger;http://static.edeka.de/media/handzettel/SUEDWEST/NK_13/index.html
8625;1038581;6055144;FOD;nah und gut Sulger;http://static.edeka.de/media/handzettel/SUEDWEST/NuG_Sued_A3/index.html
8626;1030967;6049684;FOD;E aktiv markt Knoblauch;
8627;1112658;6167879;FOD;REWE;
8628;1110437;6166459;FOD;Tchibo Filiale mit Kaffee Bar;
8629;1107947;6165562;FOD;Tchibo im Supermarkt Rewe Holy Ohg;
8630;1105030;6155028;FOD;REWE;
8631;1090780;6166493;FOD;Getränke Mekle, Inh. Georg Mekle (Zentrale);
8632;1113535;6165841;FOD;Kaufland;
8633;1120724;6146179;FOD;REWE;
8634;1140971;6175441;FOD;dm-drogerie markt Günzburg;
8635;1160101;6196120;FOD;alki Gefako Markt;
8636;1166320;6209347;FOD;alki Getränkemarkt;
8637;1129583;6216229;FOD;PENNY;
8638;1231101;6344593;FOD;Tchibo Filiale;
8639;1235558;6350763;FOD;Markgrafen Getränkemärkte;
8640;1236927;6343382;FOD;Bio in Zabo;http://www.bioinzabo.de
8641;1217935;6343346;FOD;Tchibo im Supermarkt Rewe 65 9186 Stoll ohg;
8642;1245272;6366726;FOD;E center Louzil;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_CENTER_GRUND_NF1_WEST/index.html
8643;1244998;6365735;FOD;Tchibo im Supermarkt mit Bestellservice Endreß e.K.;
8644;1224986;6336014;FOD;Tchibo im Supermarkt Rewe Regiemarkt GmbH;
8645;1212078;6334137;FOD;Fristo Getränkemärkte;
8646;1200328;6352134;FOD;EDEKA Scharrer;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_SCHWABACH_LANGENZENN_SCHARRER/index.html
8647;1223709;6369082;FOD;Tchibo Filiale mit Kaffee Bar EKZ ERLANGEN ARCADEN, EG;
8648;1223203;6370889;FOD;Jacques' Wein-Depot;
8649;1211926;6364203;FOD;EDEKA Herzogenaurach;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_SCHWABACH/index.html
8650;1211926;6364203;FOD;Tchibo im Supermarkt EDEKA neukauf;
8651;1211668;6364778;FOD;Tchibo im Supermarkt EDEKA aktiv markt Bächmann;
8652;1232387;6318002;FOD;Tchibo im Supermarkt Rewe 65 9816 Baum ohg;
8653;1232758;6310832;FOD;REWE;
8654;1276805;6354034;FOD;REWE;
8655;1212213;6389543;FOD;Tchibo im Supermarkt Degen-Food GmbH & Co. KG;
8656;1180506;6366630;FOD;E center Kurz;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_CENTER_GRUND_NF1_WEST/index.html
8657;1133059;6331460;FOD;EDEKA Bächner;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_SCHWABACH/index.html
8658;1148377;6295514;FOD;EDEKA Mielich;
8659;1148297;6295890;FOD;Tchibo im Supermarkt Rewe 65 4132;
8660;1287637;6273642;FOD;Tchibo im Supermarkt EDEKA;
8661;1272970;6297619;FOD;Tchibo im Supermarkt EDEKA Wickner;
8662;1394258;6326052;FOD;Tchibo im Supermarkt EDEKA Kohl;
8663;1381005;6345841;FOD;Tchibo im Supermarkt mit Bestellservice Matthias Luger e.K.;
8664;1351867;6382912;FOD;Tchibo Filiale mit Kaffee Bar;
8665;1342980;6270735;FOD;Müller & Höflinger;
8666;1343694;6269481;FOD;Fristo Getränkemärkte;
8667;1345568;6269547;FOD;Kaufland;
8668;1347843;6273800;FOD;PENNY;
8669;1355971;6264873;FOD;dm-drogerie markt Neutraubling;
8670;1355437;6264561;FOD;Tchibo Prozente mit SB-Kaffee Bar KAUFPARK, EG;
8671;1343495;6305324;FOD;Tchibo im Supermarkt EDEKA Gürtler;
8672;1416728;6302279;FOD;EDEKA Buchbauer;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufNord/index.html
8673;1506397;6235455;FOD;EDEKA Pöschl;http://static.edeka.de/media/handzettel/SUEDBAYERN/NeukaufNord/index.html
8674;1526832;6228647;FOD;nah & gut Kern;
8675;1460370;6263129;FOD;dm-drogerie markt Regen;
8676;1438274;6263052;FOD;nah & gut Ebner;
8677;1426212;6283600;FOD;nah & gut Ketterl;
8678;1397638;6247970;FOD;DIE SPEZEREI;http://www.die-spezerei.de
8679;1411310;6268267;FOD;nah & gut Grimm;
8680;1483415;6240459;FOD;Tchibo im Supermarkt EDEKA aktiv markt Gsoedl;
8681;1499272;6242191;FOD;Markgrafen Getränkemärkte;
8682;1448231;6228265;FOD;nah & gut Hartmannsgruber;
8683;1325024;6492370;FOD;Kaufland;
8684;1273907;6458455;FOD;Kulmbach;
8685;1266638;6443200;FOD;Unger GmbH & Co. KG;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_OBERFRANKEN/index.html
8686;1283844;6429968;FOD;EDEKA Schneidermarkt;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_OBERFRANKEN_SCHNEIDER/index.html
8687;1259811;6479961;FOD;diska Kronach;http://static.edeka.de/media/handzettel/NORDBAYERN/DISKA_WEST/index.html
8688;1219954;6481449;FOD;EDEKA Brehm;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_OBERFRANKEN_COBURG_BREHM/index.html
8689;1218960;6482378;FOD;tegut... Coburg;
8690;1197439;6498618;FOD;Tchibo im Supermarkt Antje Hess e.K.;
8691;1242170;6500857;FOD;EDEKA Matz;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_OST_THUERINGEN/index.html
8692;1106319;6398402;FOD;Kupsch-Markt Bräutigam;http://static.edeka.de/media/handzettel/NORDBAYERN/KUPSCH/index.html
8693;1093072;6419733;FOD;E aktiv markt Trabold;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_CENTER_TRABOLD_WEST/index.html
8694;1110597;6396633;FOD;EDEKA Körner;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_GOCHSHEIM/index.html
8695;1090184;6415455;FOD;tegut... Lädchen Leinach;
8696;1136953;6415369;FOD;EDEKA Kolb;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_GOCHSHEIM/index.html
8697;1137887;6446648;FOD;Hussel;
8698;1136012;6494973;FOD;dm-drogerie markt Bad Neustadt;
8699;1114034;6464920;FOD;REWE;
8700;1075909;6449630;FOD;dm-drogerie markt Gemünden a. Main;
8701;1076044;6449939;FOD;Tchibo im Supermarkt tegut 2850;
8702;1100295;6458158;FOD;REWE;
8703;1102115;6504444;FOD;Tchibo im Supermarkt Rewe 65 3383 Hauke ohg;
8704;1067793;6412198;FOD;tegut... Marktheidenfeld;
8705;1148815;6571291;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA neukauf Wehner;
8706;1180668;6526481;FOD;Markgrafen Getränkemärkte;
8707;1237889;6527333;FOD;REWE;
8709;1227856;6607676;FOD;Tchibo im Supermarkt tegut 2264;
8710;1259808;6610415;FOD;VOM FASS Weimar;weimar.vomfass.de
8711;1258695;6607184;FOD;Tchibo im Supermarkt EDEKA aktiv markt Richter;
8712;1278520;6618132;FOD;diska Apolda;http://static.edeka.de/media/handzettel/NORDBAYERN/DISKA_OST/index.html
8713;1269157;6644974;FOD;tegut... Rastenberg;
8714;1211130;6678655;FOD;Tchibo im Supermarkt EDEKA neukauf Eichenauer;
8715;1199889;6701907;FOD;Tchibo Filiale mit Kaffee Bar SUEDHARZ - GALERIE, EG;
8716;1198811;6703459;FOD;Tchibo im Supermarkt Rewe 65 9691 Höhne ohg;
8717;1208900;6693251;FOD;Tchibo im Supermarkt Rewe Markt Kellner OHG;
8718;1147144;6612503;FOD;Marktkauf SBW Eisenach;http://static.edeka.de/media/handzettel/HESSEN/MARKTKAUF_SBW/index.html
8719;1149704;6627416;FOD;tegut... Mihla;
8720;1187895;6605025;FOD;tegut... Gotha;
8721;1163322;6651646;FOD;Elmar Simon;
8722;1519034;6622706;LEH;TEDi Dresden-Gorbitz;
8723;1535275;6620260;LEH;Netto;
8724;1531603;6623179;LEH;Netto Dresden;
8725;1500384;6643294;LEH;Netto;
8726;1500077;6642605;LEH;Netto;
8728;1518102;6613012;LEH;Netto;
8731;1604901;6645951;LEH;LIDL;
8732;1645935;6593871;LEH;LIDL;
8733;1664693;6641337;LEH;Netto;
8737;1573049;6761764;LEH;Netto Burg;
8738;1376454;6672805;LEH;ALDI;
8739;1363452;6669958;LEH;LIDL;
8740;1364199;6667765;LEH;Netto;
8741;1357692;6683667;LEH;ALDI;
8742;1395704;6624091;LEH;LIDL;
8743;1489154;6704990;LEH;Netto;
8744;1332408;6698335;LEH;TEDi Halle;
8745;1329237;6706366;LEH;ALDI;
8747;1331508;6676193;LEH;Netto;
8749;1285177;6706575;LEH;LIDL;
8752;1231290;6696101;LEH;ALDI;
8755;1373270;6726210;LEH;Netto;
8756;1348254;6725531;LEH;Netto;
8757;1361236;6760503;LEH;Netto;
8758;1414077;6767465;LEH;ALDI;
8759;1291815;6560679;LEH;TEDi Pößneck;
8760;1287942;6594941;LEH;ALDI Jena-Winzerla;
8762;1387696;6560275;LEH;Netto;
8763;1390307;6555667;LEH;Netto;
8764;1406129;6541922;LEH;LIDL;
8765;1368503;6548673;LEH;LIDL;
8766;1437153;6586644;LEH;LIDL;
8767;1437430;6583032;LEH;Netto;
8768;1417135;6588426;LEH;Netto;
8769;1422321;6623686;LEH;Netto;
8770;1434133;6627775;LEH;Netto;
8771;1417440;6568451;LEH;ALDI Lugau;
8772;1418311;6564727;LEH;LIDL;
